air/no2_daily_summary.o3_AQI,air/no2_daily_summary.f0_,air/no2_daily_summary.f1_,air/no2_daily_summary.f2_,air/no2_daily_summary.f3_,air/no2_daily_summary.f4_,air/no2_daily_summary.f5_,air/no2_daily_summary.f6_,Day
14.9139534883721,16.154186046511647,10.032558139534876,22.53488372093021,93.97906976744176,Wyoming,Sweetwater,Not in a city,2019-09-16
15.885441527446314,17.19713603818618,12.365155131264917,23.31503579952269,97.22434367541771,Wyoming,Fremont,Riverton,2021-12-18
36.54471544715452,38.47317073170733,14.365853658536595,22.688346883468853,94.63414634146343,North Dakota,Mercer,Beulah,1995-10-17
19.233243967828404,20.57533512064344,12.013404825737256,23.144772117962457,96.52010723860592,Wyoming,Sweetwater,Not in a city,2012-10-19
29.044164037854877,30.634069400630924,12.324921135646694,22.665615141955836,94.5299684542586,North Dakota,Mercer,Beulah,1991-09-11
31.933503836317144,33.77135549872121,14.636828644501282,23.132992327365727,96.48081841432226,North Dakota,Mercer,Not in a city,2002-12-02
21.11084337349396,22.357831325301184,11.072289156626509,22.809638554216857,95.12771084337348,North Dakota,Mercer,Not in a city,2004-06-15
32.2607594936709,34.04506329113919,9.344303797468354,22.587341772151905,94.2025316455696,North Dakota,Steele,Sharon,1999-04-20
31.483146067415746,33.208146067415726,14.65730337078651,23.061797752808992,96.18258426966293,North Dakota,Mercer,Beulah,1994-05-20
25.597183098591547,27.296619718309856,12.856338028169018,22.816901408450683,95.15774647887328,Wyoming,Sweetwater,Not in a city,2012-01-06
16.17837837837838,17.341081081081064,12.032432432432437,22.535135135135125,94.0081081081081,Wyoming,Sweetwater,Not in a city,2012-09-05
30.441666666666663,32.02138888888887,10.27222222222222,23.430555555555564,97.7027777777778,North Dakota,Mercer,Beulah,1994-06-04
39.54415954415958,41.39800569800568,12.339031339031337,22.64102564102563,94.44729344729348,North Dakota,Steele,Sharon,1994-10-19
20.62779156327544,21.862779156327537,11.014888337468983,23.414392059553364,97.62779156327554,North Dakota,Mercer,Not in a city,2005-04-30
33.047493403693906,35.28416886543536,12.939313984168864,23.1292875989446,96.4511873350923,North Dakota,Mercer,Beulah,1995-09-15
17.497354497354497,18.55476190476191,11.203703703703711,23.44444444444444,97.7486772486772,North Dakota,Mercer,Not in a city,2007-08-11
19.14358974358976,20.54487179487179,12.366666666666656,23.210256410256388,96.79230769230765,Wyoming,Sweetwater,Not in a city,2013-12-24
28.42702702702701,30.095945945945942,12.49729729729729,22.981081081081065,95.8432432432432,North Dakota,Mercer,Not in a city,2009-01-13
17.269430051813465,18.28652849740932,10.028497409326423,22.792746113989622,95.06217616580312,North Dakota,Mercer,Not in a city,2007-08-22
21.45283018867923,23.101886792452824,10.100628930817614,22.603773584905674,94.26415094339622,North Carolina,Northampton,Gaston,2022-03-15
50.3354632587859,56.03929712460061,11.782747603833863,22.680511182108624,94.6006389776358,North Dakota,Mercer,Beulah,1991-11-07
32.05665722379605,33.964305949008484,13.694050991501427,23.093484419263444,96.31444759206798,North Dakota,Mercer,Beulah,1996-12-20
10.09006928406466,11.003695150115476,10.709006928406463,22.949191685912226,95.75519630484982,Wyoming,Sweetwater,Not in a city,2020-07-05
28.31713554987214,30.002046035805627,13.843989769820965,22.618925831202045,94.37851662404093,North Dakota,Steele,Sharon,2000-12-13
14.172494172494185,15.360606060606068,12.055944055944057,23.006993006993014,95.94638694638692,Wyoming,Fremont,Riverton,2020-09-10
23.259668508287305,24.855524861878457,12.281767955801095,22.81767955801105,95.18232044198894,Wyoming,Sweetwater,Not in a city,2012-01-30
19.742168674698803,20.91253012048193,11.296385542168682,22.94939759036144,95.70120481927708,North Dakota,Mercer,Not in a city,2004-08-19
35.19251336898397,37.14946524064169,12.847593582887695,23.117647058823533,96.41978609625671,North Dakota,Steele,Sharon,1999-11-19
11.712941176470594,12.689882352941185,10.66823529411765,22.734117647058795,94.8141176470588,Wyoming,Sweetwater,Not in a city,2015-05-19
29.684210526315795,31.37518796992482,11.518796992481212,22.974937343358388,95.82706766917288,North Dakota,Steele,Sharon,2000-05-15
27.14325842696629,28.66769662921347,14.202247191011235,23.241573033707883,96.91011235955052,North Dakota,Mercer,Beulah,1996-02-04
21.796143250688708,23.117355371900818,12.801652892561991,22.80716253443525,95.12947658402204,North Dakota,Mercer,Not in a city,2008-09-17
17.605911330049274,18.66921182266009,10.371921182266007,23.197044334975374,96.7216748768472,North Dakota,Mercer,Not in a city,2005-06-17
29.73493975903614,31.45451807228914,13.44578313253012,23.379518072289144,97.50301204819282,North Dakota,Mercer,Beulah,1993-01-31
16.613526570048325,17.608937198067622,9.335748792270524,23.021739130434785,96.02898550724638,North Dakota,Mercer,Not in a city,2004-05-24
14.251833740831293,15.091931540342308,10.16136919315405,23.420537897310517,97.65525672371643,Puerto Rico,Catano,Catano,2005-06-11
27.95923913043477,29.54836956521739,12.285326086956514,23.38858695652173,97.52989130434791,North Dakota,Mercer,Beulah,1996-09-07
24.95170454545453,26.428124999999987,11.065340909090912,23.49147727272727,97.96590909090908,North Dakota,Mercer,Beulah,1993-08-15
37.16573033707867,39.09943820224719,10.174157303370777,22.47752808988766,93.7443820224719,North Dakota,Mercer,Beulah,1994-05-23
22.80597014925372,24.10696517412936,12.360696517412933,22.81343283582088,95.15174129353234,North Dakota,Mercer,Not in a city,2001-07-12
19.6959619952494,21.130166270783857,10.961995249406169,22.805225653206676,95.1021377672209,Wyoming,Sweetwater,Not in a city,2015-03-25
15.193853427895986,16.434042553191478,11.375886524822716,22.690307328605204,94.63356973995272,Wyoming,Sweetwater,Not in a city,2017-10-30
26.529870129870133,28.06623376623376,11.924675324675327,23.329870129870137,97.27532467532464,North Dakota,Mercer,Not in a city,2001-02-17
11.636792452830184,12.575,8.62028301886793,22.823113207547163,95.40566037735846,Wyoming,Sweetwater,Not in a city,2018-05-30
13.30715935334874,14.453117782909924,10.91685912240184,22.893764434180145,95.45958429561198,Wyoming,Sweetwater,Not in a city,2020-03-19
20.45013477088949,21.87924528301888,11.442048517520211,23.482479784366596,97.92722371967658,Wyoming,Sweetwater,Not in a city,2012-12-29
28.33842239185751,30.024427480916028,12.050890585241728,23.45292620865139,97.79134860050893,North Dakota,Mercer,Not in a city,2002-01-19
27.146835443037983,28.772151898734165,11.587341772151891,23.08607594936709,96.27341772151904,North Dakota,Mercer,Not in a city,2001-02-23
44.60000000000005,47.19855072463766,11.930434782608698,22.892753623188423,95.49275362318843,North Dakota,Mercer,Beulah,1994-02-16
26.02906976744186,27.577616279069737,9.90988372093023,23.296511627906984,97.13953488372088,North Dakota,Mercer,Beulah,1994-04-09
22.574358974358976,23.93692307692308,11.641025641025642,23.458974358974373,97.8153846153846,North Dakota,Mercer,Not in a city,2004-12-31
32.56500000000004,34.39149999999998,14.272500000000004,22.745,94.8849999999999,North Dakota,Mercer,Not in a city,2001-11-20
17.724999999999998,19.175000000000004,9.037500000000003,23.18750000000001,96.7,North Carolina,Northampton,Gaston,2022-03-18
12.067129629629632,13.054629629629623,9.805555555555555,22.7847222222222,95.04166666666666,Wyoming,Sweetwater,Not in a city,2016-05-16
24.54679802955663,25.96896551724137,10.327586206896555,23.140394088669947,96.51477832512312,California,Fresno,Fresno,2003-04-01
27.95543175487468,29.590807799442896,12.206128133704734,22.526462395543177,93.95543175487464,North Dakota,Mercer,Beulah,1995-01-11
20.940000000000005,22.237142857142864,12.102857142857134,22.70571428571429,94.71142857142858,North Dakota,Mercer,Beulah,1993-09-16
12.554022988505762,13.626666666666663,10.643678160919546,22.970114942528728,95.79080459770115,Wyoming,Sweetwater,Not in a city,2020-04-30
27.23214285714286,28.850765306122465,15.089285714285722,23.0841836734694,96.28571428571432,California,Fresno,Fresno,2003-01-07
10.441805225653214,11.354869358669834,11.541567695961993,23.178147268408544,96.67695961995246,Wyoming,Sweetwater,Not in a city,2018-07-04
29.917910447761194,31.6004975124378,10.343283582089548,23.477611940298505,97.89552238805967,Puerto Rico,Catano,Catano,2005-04-16
27.114213197969534,28.669796954314705,10.766497461928935,23.484771573604068,97.91624365482232,North Dakota,Mercer,Not in a city,2001-01-15
26.023498694516984,27.54751958224544,13.083550913838128,23.02088772845952,96.01305483028716,North Dakota,Mercer,Not in a city,2007-12-03
26.256476683937837,27.723834196891183,11.466321243523325,23.06476683937823,96.19430051813475,Puerto Rico,Catano,Catano,2006-11-28
8.425531914893611,9.113297872340416,11.563829787234033,23.034574468085083,96.11702127659572,Wyoming,Sweetwater,Not in a city,2013-05-05
21.84097035040431,23.169541778975745,8.433962264150939,23.323450134770884,97.2506738544474,North Dakota,Mercer,Not in a city,2009-12-05
31.841530054644803,33.631420765027286,14.275956284153011,23.019125683060107,95.99453551912568,North Dakota,Mercer,Beulah,1996-03-01
38.28362573099414,40.629532163742695,14.277777777777784,22.76023391812865,94.92397660818712,North Dakota,Mercer,Beulah,1992-10-22
20.179624664879373,21.57372654155495,14.428954423592494,23.23860589812332,96.91152815013405,Wyoming,Sweetwater,Not in a city,2012-11-12
22.115485564304475,23.43490813648295,13.39370078740157,23.50393700787404,98.00262467191602,North Dakota,Mercer,Not in a city,2007-12-29
10.258741258741257,11.106060606060604,10.650349650349654,22.771561771561764,94.94405594405606,Wyoming,Sweetwater,Not in a city,2016-04-10
28.41772151898734,30.081012658227863,12.562025316455696,23.04556962025316,96.1088607594937,North Dakota,Mercer,Not in a city,2002-01-03
26.536708860759493,28.092151898734183,9.313924050632906,22.8151898734177,95.18481012658224,North Dakota,Steele,Sharon,1999-04-21
38.4485049833887,40.767774086378736,11.468438538205984,23.48504983388704,97.9235880398671,North Dakota,Mercer,Beulah,1990-11-10
13.104408352668209,14.161020881670533,9.881670533642692,22.951276102088176,95.7610208816704,Wyoming,Sweetwater,Not in a city,2016-03-27
19.34254143646411,20.72348066298342,14.312154696132596,23.43370165745857,97.70994475138114,Wyoming,Sweetwater,Not in a city,2011-12-17
27.374999999999982,29.011413043478267,11.043478260869552,23.01358695652173,95.9809782608696,North Dakota,Mercer,Not in a city,2009-01-15
32.972636815920424,34.73805970149252,11.50746268656716,22.937810945273625,95.67661691542284,North Dakota,Mercer,Not in a city,2001-10-30
11.277620396600568,12.114730878186975,10.212464589235134,23.45892351274788,97.81869688385264,Wyoming,Sweetwater,Not in a city,2011-06-18
18.01152073732719,19.41728110599077,13.15207373271889,22.93087557603689,95.63364055299544,Wyoming,Fremont,Riverton,2020-10-28
28.52645502645505,30.211375661375666,13.407407407407408,22.44444444444445,93.63492063492065,North Dakota,Mercer,Beulah,1998-02-18
14.53066037735848,15.771226415094342,12.226415094339622,23.077830188679243,96.24056603773586,Wyoming,Sweetwater,Not in a city,2017-10-09
18.299270072992684,19.3795620437956,8.72749391727494,22.992700729926984,95.89294403892946,Puerto Rico,Catano,Catano,2005-06-09
25.53041362530412,27.08321167883213,14.02919708029197,23.03649635036495,96.08515815085168,North Dakota,Steele,Sharon,2000-08-21
17.873239436619734,19.31197183098592,15.687793427230044,22.917840375586845,95.62676056338034,Wyoming,Fremont,Riverton,2021-01-17
15.559164733178664,16.788863109048734,10.009280742459396,23.04872389791184,96.10440835266816,Wyoming,Sweetwater,Not in a city,2017-04-07
10.546948356807526,11.479107981220643,9.183098591549289,23.43192488262913,97.71596244131456,Wyoming,Sweetwater,Not in a city,2018-08-18
17.327913279132794,18.55636856368564,12.867208672086717,23.32791327913281,97.27371273712744,Wyoming,Sweetwater,Not in a city,2013-03-09
13.769230769230756,14.649336870026527,9.25729442970822,23.307692307692296,97.185676392573,North Dakota,Mercer,Not in a city,2009-09-12
24.076530612244863,25.438265306122435,11.367346938775505,23.239795918367346,96.93622448979596,California,Fresno,Fresno,2003-03-16
22.45762711864406,24.137288135593224,11.792372881355927,22.72457627118645,94.79661016949156,North Carolina,Northampton,Gaston,2022-01-24
22.395631067961148,23.71723300970873,10.810679611650494,23.099514563106784,96.33737864077666,Puerto Rico,Catano,Catano,2005-08-11
15.023529411764708,16.189647058823557,10.075294117647056,22.76235294117645,94.94117647058827,Wyoming,Sweetwater,Not in a city,2015-04-27
21.053521126760568,22.36140845070423,11.521126760563382,23.19436619718311,96.718309859155,North Dakota,Mercer,Beulah,1995-01-15
14.96728971962616,16.23457943925234,10.845794392523365,22.971962616822413,95.80373831775697,Wyoming,Sweetwater,Not in a city,2019-05-14
22.95115681233932,24.31439588688946,12.051413881748072,23.228791773778905,96.85604113110536,Puerto Rico,Catano,Catano,2006-03-03
29.18749999999997,31.28463541666666,13.036458333333336,23.489583333333325,97.94010416666671,North Dakota,Steele,Sharon,2000-01-22
25.75311720698256,27.25336658354115,13.718204488778053,22.985037406483805,95.86284289276809,North Dakota,Mercer,Not in a city,2003-09-30
17.999999999999996,19.512,10.199999999999998,22.880000000000003,95.40000000000002,Utah,Davis,Bountiful,2022-04-01
36.57631578947369,38.603947368421046,13.73684210526316,22.54210526315789,94.03947368421052,North Dakota,Steele,Sharon,1999-02-03
27.583106267029976,29.194277929155334,11.198910081743865,23.01634877384196,95.98910081743873,North Dakota,Mercer,Beulah,1996-03-22
24.895377128953765,26.30583941605837,9.51338199513382,23.381995133819967,97.48905109489056,North Dakota,Mercer,Not in a city,2001-08-25
32.09337349397589,33.9397590361446,11.55120481927711,22.86746987951808,95.3795180722892,North Dakota,Mercer,Beulah,1992-04-27
11.353246753246756,12.251688311688302,7.8025974025974065,23.1948051948052,96.72467532467532,Wyoming,Sweetwater,Not in a city,2013-06-22
23.938303341902323,25.33701799485862,10.894601542416462,23.223650385604117,96.84318766066846,North Dakota,Mercer,Not in a city,2005-12-02
23.69309462915601,25.11892583120206,11.409207161125314,23.503836317135537,98.0,Puerto Rico,Catano,Catano,2005-03-19
23.35051546391752,24.72061855670104,11.87628865979382,23.159793814432977,96.60567010309272,Puerto Rico,Catano,Catano,2005-02-13
20.0457142857143,21.434000000000022,13.274285714285725,22.81142857142858,95.15428571428572,Wyoming,Sweetwater,Not in a city,2012-01-17
35.64564564564566,37.90870870870871,13.399399399399403,22.63063063063062,94.40240240240246,North Dakota,Mercer,Beulah,1993-11-18
14.212410501193306,15.402147971360383,10.381861575178997,22.83532219570405,95.26252983293556,Wyoming,Sweetwater,Not in a city,2017-10-29
20.4704433497537,21.710837438423624,10.066502463054194,23.37192118226601,97.45320197044344,North Dakota,Steele,Sharon,2000-07-15
32.56037151702782,34.270588235294134,11.981424148606814,22.498452012383908,93.85139318885447,North Dakota,Mercer,Beulah,1991-08-28
13.830769230769238,14.913846153846164,10.023076923076925,22.999999999999996,95.9153846153846,Wyoming,Sweetwater,Not in a city,2013-08-23
23.973190348525467,25.408042895442343,14.321715817694365,23.4343163538874,97.71045576407504,North Dakota,Mercer,Beulah,1995-09-10
22.48476454293629,24.045429362880878,13.861495844875348,23.54570637119112,98.18005540166196,Wyoming,Sweetwater,Not in a city,2013-01-05
32.09408602150537,33.7397849462366,11.956989247311832,22.784946236559136,95.0403225806452,North Dakota,Mercer,Beulah,1996-04-30
16.91421568627453,17.93970588235293,9.57107843137255,22.91421568627449,95.54901960784314,Puerto Rico,Catano,Catano,2006-08-11
26.937837837837844,28.42783783783783,9.016216216216216,22.62702702702704,94.37027027027035,North Dakota,Mercer,Beulah,1995-06-06
32.24203821656052,33.92579617834393,9.455414012738848,22.808917197452217,95.1337579617834,North Dakota,Mercer,Beulah,1990-07-19
28.43125,29.969375000000017,9.53125,22.659375000000008,94.49687500000002,North Dakota,Mercer,Beulah,1991-05-01
34.75862068965519,37.20636604774536,13.981432360742716,22.811671087533178,95.14588859416442,North Dakota,Mercer,Beulah,1998-12-15
31.161616161616163,32.9217171717172,12.871212121212126,22.60353535353533,94.27525252525244,North Dakota,Mercer,Beulah,1997-09-24
33.06366047745357,35.10610079575593,13.323607427055704,23.068965517241374,96.20954907161808,North Dakota,Mercer,Beulah,1998-11-20
17.677685950413213,18.938842975206608,10.369146005509636,22.75757575757576,94.92286501377414,Wyoming,Sweetwater,Not in a city,2011-10-05
